Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source
ELEC,10 du Centre Commercial,10 Centre commercial,,Montréal,QC,H8Y 2N9,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.509605,-73.806766,2020-12-12,130538,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,13555 boul Pierrefonds : Bibliothèque Pierrefonds,13555 boul. Pierrefonds,,Pierrefonds,QC,H9A 1A6,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.496306,-73.8480668,2020-12-12,130480,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,13665 de Pierrefonds : Mairie de Pierrefonds-Rox,13665 Boul. de Pierrefonds,,Montréal,QC,H9A 2Z4,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.495489,-73.848159,2020-12-12,130472,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,12001 de Salaberry,12001 de Salaberry,,Dollard-des-ormeaux,QC,H9B 2A7,,855-999-8378,E,,Public,24 hours daily,,,,,,10,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.48326,-73.809008,2020-12-12,145751,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,SE CANADA,4 Rue Lake,"1
2
3",Dollard-des-Ormeaux,QC,H9B 3H9,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-9,45.481662,-73.80487,2020-12-12,163191,2020-12-12 01:06:54 UTC,,,,,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,500 Montée de l’Église - Bibliothèque Île-Bizard,500 Montée de l'Église - Bibliothèque Île-Bizard,,Montréal,QC,H9C 1G9,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-8,45.488922,-73.882241,2020-12-12,170073,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,15795 Gouin Ouest,15795 Gouin Ouest,,Sainte-Geneviève,QC,H9H 1C5,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.482117,-73.869858,2020-12-12,130434,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,14899 Oakwood – Parc Alexander,14899 Oakwood – Parc Alexander,,Montréal,QC,H9H 1Y1,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.475098,-73.855513,2020-12-12,165672,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,St-Hubert - Kirkland,2939 Boul. St-Charles,,Kirkland,QC,H9H 3B5,,855-999-8378,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.44753624,-73.85300585,2020-12-12,130355,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,FCR - Centre St-Charles - Wendy's,3009 boul. St-Charles,,Kirkland,QC,H9H 3B5,,855-999-8378,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.44903,-73.85447,2020-12-12,130357,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Hydro Quebec,"2939, boul. St-Charles",,Kirkland,QC,H9H 3B5,,,E,,Public,24 hours daily,,,,,,,4,,Non-Networked,,GPS,45.8897983,-73.3526956,,158304,2020-06-01 11:06:28 UTC,P,,,2020-03-01,,,,,CHADEMO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,METRO - Kirkland,3801 boul. Saint-Charles,,Kirkland,QC,H9H 3C3,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-8,45.460537,-73.866032,2020-12-12,130379,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Cegep Gérald - Godin,15615 boulevard Gouin Ouest,,Sainte-Geneviève,QC,H9H 5K8,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,200-9,45.483386,-73.869282,2020-12-12,129683,2020-12-12 01:12:25 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Office,2840 Boul St-Charles,,Kirkland,QC,H9H3B6,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,GPS,45.4468145,-73.8535699,2020-12-12,149068,2020-12-12 00:17:34 UTC,,,,,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,$1.00/Hr Parking Fee,,,,,,,,,
ELEC,4600 des Cageux : Parc Grier,4600 rue des Cageux,,Montréal,QC,H9J 3R4,,855-999-8378,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.458325,-73.88109,2020-12-12,130372,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,20099 Gouin O. - Parc nature Cap St-Jacques,20099 Gouin O.,,Montréal,QC,H9K 1C6,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.461711,-73.939758,2020-12-12,167527,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Aéroparc A2,555 Rue Mcmillan,,Dorval,QC,H9P 1C8,,855-999-8378,E,,Public,24 hours daily,,,,,,8,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.454552,-73.739045,2020-12-12,137640,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,7644 Édouard : Centre Henri-Lemieux,7644 Rue Édouard,,Lasalle,QC,H9P 1T3,,855-999-8378,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.430676,-73.593881,2020-12-12,130331,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,HDS1,2301 Place Transcanadienne,HONDA EVSE L2,Dorval,QC,H9P 2X7,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.4796581,-73.7906835,2020-12-12,163014,2020-12-12 01:06:54 UTC,,,,,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,VWDS,2311 Place Transcanadienne,"CPE100
CPF25
CT4000; -",Dorval,QC,H9P 2X7,,888-758-4389,E,,Public,24 hours daily,,,,,,2,1,,ChargePoint Network,http://www.chargepoint.com/,200-9,45.478634,-73.790362,2020-12-12,163024,2020-12-12 01:06:54 UTC,,,,,,,,,J1772 J1772COMBO,CA,,,,Public,,public,,,,,,,,,,"$2 per hour, maximum payment of $20",,,,,,,,,
ELEC,Pointe-Claire - Centre Aquatique/Aréna Bob Birnie,58 Av. Maywood,,Pointe-Claire,QC,H9R 0A7,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.451899,-73.813738,2020-12-12,130359,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,CF Fairview Pointe-Claire - Tesla Supercharger,6801 Trans-Canada Highway,,Pointe-Claire,QC,H9R 5J2,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,20,,Tesla,http://www.teslamotors.com/supercharger,GPS,45.4642,-73.8281,2020-08-10,122252,2020-08-27 20:39:12 UTC,P,,,2019-03-01,,,,,TESLA,CA,,Accessible 24 heures par jour; à l'usage des modèles Tesla seulement,,Public,,public,,,,,,,,,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW,$0.44 par minute au-dessus de 60 kW et $0.22 par minute à 60 kW ou moins,,,,,,,,
ELEC,FLO - Cadillac Fairview - Fairview Pointe Claire,6801 Autoroute Transcanadienne,,Pointe-Claire,QC,H9R 5J2,,888-356-8911,E,,Public,24 hours daily,,,,,,2,1,,FLO,https://flo.ca/,200-9,45.463926,-73.831302,2020-12-12,129674,2020-12-12 01:12:25 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Réno-Dépôt - Pointe-Claire,400 boul. Brunswick,,Pointe-Claire,QC,H9R 5X4,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.463347,-73.836851,2020-12-12,130385,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Dorval - Complexe sportif,1295 Avenue Dawson,,Dorval,QC,H9S 1Y4,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-8,45.442125,-73.752215,2020-12-12,130348,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Cité de Dorval - CCSD,1335 chemin Bord du lac,,Dorval,QC,H9S 2E5,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.43999,-73.754135,2020-12-12,130345,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,BRCC - Kirkland - Rôtisseries St-Hubert,2939 boul. St-Charles,,Kirkland,QC,H9S 3B5,,855-999-8378,E,,Public,24 hours daily,,,,,,,4,,Circuit électrique,https://lecircuitelectrique.com/,200-8,45.447714,-73.853642,2020-12-12,149529,2020-12-12 01:16:56 UTC,,,,,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,60 avenue Martin,60 avenue Martin,,Dorval,QC,H9S 3R3,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.439193,-73.730621,2020-12-12,130344,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Galeries St-Hyacinthe,3200 Boulevard Laframboise,,Saint-Hyacinthe,QC,H9S 3R3,,855-999-8378,E,,Public,24 hours daily,,,,,,4,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.637607,-72.965284,2020-12-12,130874,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Ville de Longueuil - Bibliothèque Raymond-Lévesque,7025 boul. Cousineau,,Longueuil,QC,J3Y 0H1,,855-999-8378,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.49120712,-73.40284729,2020-12-12,130458,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Sur Rue - Longueuil - 1985 Gaetan-Boucher,1985 boul. Gaetan-Boucher,,Longueuil,QC,J3Y 3R5,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.498734,-73.40605,2020-12-12,130489,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Desjardins - Saint-Hubert,"2400, boulevard Gaétan-Boucher",,Saint-Hubert,QC,J3Y 5B7,,855-999-8378,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.49776,-73.40709,2020-12-12,143896,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,ChargeLab - Boul. Cousineau,8175 boul. Cousineau,,Saint-Hubert,QC,J3Y 5M4,,800-636-0986,E,,Public - Credit card at all times,24 hours daily,A Debit M V,,,,,,1,,CHARGELAB,http://www.chargelab.co/,GPS,45.4759463,-73.379024,2020-12-08,169658,2020-12-08 19:44:26 UTC,P,,,2020-02-26,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,Billed by time plugged in,Facturation par temps branché,,,,,,,,
ELEC,St-Hubert - Cousineau,5885 boul. Cousineau,,Saint-Hubert,QC,J3Y 7P5,,855-999-8378,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.495872,-73.41177,2020-12-12,130477,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,FCR - RBC St-Hubert,5915 boulevard Cousineau,,St-Hubert,QC,J3Y 7P5,,855-999-8378,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.495467,-73.410954,2020-12-12,130471,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,FCR - Carrefour St-Hubert,5984 Boul. Cousineau,,St-Hubert,QC,J3Y 7R9,,855-999-8378,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.495094,-73.410302,2020-12-12,130468,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Longueuil - Parc de la cité,6201 Boulevard Davis,,Saint-Hubert,QC,J3Y 8Y4,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.48766,-73.409893,2020-12-12,130452,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Ville de Longueuil – Hôtel de ville,4250 chemin de la Savane,,Longueuil,QC,J3Y 9G4,,855-999-8378,E,,Public,24 hours daily,,,,,,4,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.513837,-73.431501,2020-12-12,130556,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,BRCC - Longueuil 2,"4200, chemin de la Savane",,Longueuil,QC,J3Y 9G5,,855-999-8378,E,,Public,24 hours daily,,,,,,,1,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.513028,-73.431583,2020-12-12,130555,2020-12-12 01:16:56 UTC,,,,,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,ACTION MITSUBIS,2901 Boulevard Moïse-Vincent,"CPF1
CT4K",Longueuil,QC,J3Z 0B3,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-9,45.487031,-73.385252,2020-12-12,162991,2020-12-12 01:06:54 UTC,,,,,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,Hydro-Québec - St-Hubert,5250 Armand-Frappier,,St-Hubert,QC,J3Z 1G3,,855-999-8378,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.45869,-73.40989,2020-12-12,130373,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Stationnement Montarville,260 Boulevard de Montarville,,Boucherville,QC,J4B 1P7,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-8,45.601013,-73.449781,2020-12-12,165737,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,ARTM - Terminus Montarville,220 boul. de Montarville,,Boucherville,QC,J4B 1Z2,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.601044,-73.450019,2020-12-12,130828,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,St-Hubert - Boucherville,500 rue Albanel,,Boucherville,QC,J4B 2Z6,,855-999-8378,E,,Public,24 hours daily,,,,,,1,1,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.600485,-73.447354,2020-12-12,130829,2020-12-12 01:16:56 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Ville de Boucherville - Hôtel de Ville,500 Rue de la Rivière-aux-Pins,,Boucherville,QC,J4B 2Z7,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.604446,-73.452426,2020-12-12,130839,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,6 rue de Muy,6 de Muy,,Boucherville,QC,J4B 4T1,,855-999-8378,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.617195,-73.455415,2020-12-12,146668,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,IKEA,586 Ch de Touraine,,Boucherville,QC,J4B 5E4,,450-449-8096,E,,Public,"10am-9pm M-F, 9am-5pm Sat-Sun",,,,,,2,,,Non-Networked,,GPS,45.57264372,-73.40113415,2019-08-09,82982,2020-04-14 22:13:47 UTC,P,,,2015-03-15,,,,,J1772,CA,,"10:00-21:00 LUN-VEN, 9:00-17:00 SAM-DIM",,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Hotel Mortagne,1228 rue Nobel,,Boucherville,QC,J4B 5H1,,450-655-9966,E,,Public,24 hours daily; for guest use only,,,,,,4,,,Non-Networked,,200-9,45.568808,-73.442681,2019-08-09,84841,2020-04-14 22:13:47 UTC,P,,,2016-02-15,,,,,J1772,CA,,Accessible 24 heures par jour; À l'usage des clients seulement,,Public,,public,,,HOTEL,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Hotel Mortagne - Tesla Destination,1228 Rue Nobel,,Boucherville,QC,J4B 5H1,,877-655-9966  877-798-3752,E,,Public,24 hours daily,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,45.568808,-73.442681,2020-11-03,116587,2020-11-18 00:06:10 UTC,P,,,2016-02-15,,,,,J1772 TESLA,CA,,Accessible 24 heures par jour,,Public,,public,,,HOTEL,,,,,,,Free,Gratuit,,,,,,,,
ELEC,SÉPAQ - Parc national des Iles-de-Boucherville,55 Île Ste-Marguerite,,Boucherville,QC,J4B 5J6,,855-999-8378,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.59674072,-73.46955109,2020-12-12,130824,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,LA CAGE,1180 Place Nobel,LA CAGE; À gauche de La Cage - Brasserie sportive À gauche de la porte du bureau de Sportscene,Boucherville,QC,J4B 5L2,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.5713807,-73.446707,2020-12-12,163195,2020-12-12 01:06:54 UTC,,,,,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,RONA - Siège social,220 Chemin du Tremblay,,Boucherville,QC,J4B 5X9,,855-999-8378,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.56356501,-73.42142457,2020-12-12,130769,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,STATIONNEMENT,1541 Rue Ampère,CT4K,Boucherville,QC,J4B 5Z5,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.571339,-73.4155496,2020-12-12,162963,2020-12-12 01:06:54 UTC,,,,,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,METRO - Boucherville,535 rue Samuel-De-Champlain,,Boucherville,QC,J4B 6B6,,855-999-8378,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.60163,-73.44503,2020-12-12,130832,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Ville de Boucherville - Bibliothèque Montarville,501 Chemin du Lac,,Boucherville,QC,J4B 6V6,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.604399,-73.448709,2020-12-12,130838,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Ville de Boucherville - Complexe aquatique L-E-Cor,490 chemin du Lac,,Boucherville,QC,J4B 6X3,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.603978,-73.451158,2020-12-12,130836,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Discount Boucherville,1240 rue Volta,,Boucherville,QC,J4B 7A2,,855-999-8378,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.56565094,-73.44409943,2020-12-12,130773,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,BRCC – Ville de Boucherville – Réno-Dépôt,1235A rue Nobel,,Boucherville,QC,J4B 8E4,,855-999-8378,E,,Public,24 hours daily,,,,,,,1,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.569462,-73.442913,2020-12-12,130781,2020-12-12 01:16:56 UTC,,,,,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Ville de Boucherville - Centre Multifonctionnel,1075 Lionel-Daunais,,Boucherville,QC,J4B 8N5,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.588807,-73.42835,2020-12-12,130810,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Desjardins - Vieux-Longueuil,"1, rue Saint-Charles Ouest",,Longueuil,QC,J4H 1C4,,855-999-8378,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.540887,-73.508419,2020-12-12,141031,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,61 Rue Saint-Charles Ouest,61 Rue Saint-Charles Ouest,,Longueuil,QC,J4H 1C5,,855-999-8378,E,,Public,24 hours daily,,,,,,4,1,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.540203,-73.508789,2020-12-12,130668,2020-12-12 01:16:56 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Ville de Longueuil – 300 St-Charles Ouest,300 rue St-Charles Ouest,,Longueuil,QC,J4H 1E6,,855-999-8378,E,,Public,24 hours daily,,,,,,1,,,Circuit électrique,https://lecircuitelectrique.com/,GPS,45.53730774,-73.51097107,2020-12-12,130651,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Centre diocesain,"740, boulevard Sainte-Foy",,Longueuil,QC,J4J 1Z3,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,45.523627,-73.495499,2020-12-12,129713,2020-12-12 01:12:25 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,Longueuil - Parc Michel Chartrand,1895 rue Adoncour,,Longueuil,QC,J4J 5G8,,855-999-8378,E,,Public,24 hours daily,,,,,,2,,,Circuit électrique,https://lecircuitelectrique.com/,200-9,45.543606,-73.471571,2020-12-12,130681,2020-12-12 01:16:56 UTC,,,,,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,
